EVENT_TIME,EVENT_ID,CHANNEL,CHALLENGE_RESULT,USER_ID,IP_ADDRESS,ISP,USER_COUNTRY,PAYEE_ID,PAYEE_COUNTRY,AMOUNT,IS_FRAUD
20160801 11:36,263,MOBILE-APP,Y,user221,250.76.70.166,ISP1,NER,payee89,UZB,600,G
20160801 11:38,264,MOBILE-BROWSER,Y,user147,5.124.61.205,ISP16,NGA,payee95,USA,8000,G
20160801 11:43,265,WEB,N,user211,194.229.61.109,ISP9,NIU,payee57,USA,6,G
20160801 11:44,266,MOBILE-BROWSER,Y,user32,254.80.101.64,ISP21,PRK,payee53,UKR,50000,G
20160801 11:51,267,MOBILE-APP,Y,user105,146.77.183.53,ISP11,MNP,payee5,UGA,50000,G
20160801 11:51,268,WEB,Y,user96,140.115.17.142,ISP15,NOR,payee92,USA,10,G
20160801 11:52,269,MOBILE-BROWSER,Y,user63,29.99.53.130,ISP16,OMN,payee21,USA,70000,G
20160801 11:53,270,MOBILE-APP,Y,user29,164.53.139.215,ISP9,USA,payee68,TUV,3000,G
20160801 11:54,271,MOBILE-APP,Y,user35,228.147.166.211,ISP1,USA,payee2,TUR,50,G
20160801 11:55,272,MOBILE-BROWSER,Y,user179,177.243.87.81,ISP21,CHN,payee36,TUN,3000,G
20160801 11:55,273,MOBILE-BROWSER,N,user300,227.61.212.168,ISP28,USA,payee93,RUS,900,F
20160801 11:58,274,MOBILE-BROWSER,Y,user271,171.180.71.125,ISP25,CHN,payee83,TTO,800,G
20160801 12:00,275,WEB,Y,user48,75.154.20.90,ISP12,PNG,payee28,TON,90,G
20160801 12:03,276,MOBILE-APP,Y,user60,105.249.120.120,ISP7,PRY,payee10,TLS,70,G
20160801 12:07,277,WEB,Y,user229,230.222.68.51,ISP21,PER,payee78,TKM,2,G
20160801 12:10,278,WEB,Y,user133,138.64.214.131,ISP6,CHN,payee62,TKL,1000,G
20160801 12:11,279,WEB,Y,user94,145.61.216.34,ISP4,NLD,payee7,RUS,20,G
20160801 12:12,280,MOBILE-BROWSER,Y,user238,133.17.56.27,ISP5,POL,payee15,THA,9,G
20160801 12:14,281,WEB,Y,user24,210.224.120.65,ISP14,COL,payee5,USA,600,G
20160801 12:17,282,WEB,Y,user156,176.244.90.219,ISP19,USA,payee71,ZAF,9000,G
20160801 12:18,283,MOBILE-BROWSER,Y,user114,217.88.154.80,ISP11,GBR,payee75,YEM,1,G
20160801 12:18,284,MOBILE-APP,N,user300,176.10.80.247,ISP10,PSE,payee51,TUN,200,F
20160801 12:19,285,MOBILE-APP,Y,user166,73.151.106.238,ISP6,CHN,payee26,USA,5,G
20160801 12:22,286,WEB,Y,user188,60.9.112.254,ISP9,NLD,payee91,WSM,1,G
20160801 12:25,287,MOBILE-APP,N,user269,76.233.127.86,ISP16,PAN,payee8,TTO,7,F
20160801 12:26,288,WEB,Y,user269,205.96.76.254,ISP15,ARG,payee19,WLF,10,G
20160801 12:35,289,MOBILE-BROWSER,Y,user38,185.187.228.63,ISP23,ISL,payee17,VUT,10000,G
20160801 12:38,290,MOBILE-BROWSER,N,user102,207.66.114.203,ISP12,ITA,payee94,CHN,20000,G
20160801 12:44,291,MOBILE-BROWSER,Y,user59,230.250.79.228,ISP15,DEU,payee77,RUS,2,G
20160801 12:44,292,MOBILE-APP,Y,user281,172.199.129.100,ISP18,MAC,payee2,NGA,200,G
20160801 12:46,293,MOBILE-BROWSER,Y,user111,223.0.233.15,ISP24,NCL,payee86,VEN,900,G
20160801 12:46,294,MOBILE-APP,Y,user79,146.80.191.4,ISP16,NZL,payee96,VCT,8,G
20160801 12:51,295,MOBILE-APP,N,user19,106.3.135.196,ISP2,GBR,payee47,RUS,8000,F
20160801 12:52,296,MOBILE-BROWSER,Y,user89,67.201.26.152,ISP5,USA,payee37,VAT,600,G
20160801 12:52,297,MOBILE-BROWSER,Y,user5,168.244.86.231,ISP1,NER,payee2,UZB,5000,G
20160801 12:53,298,WEB,Y,user95,230.63.3.52,ISP19,NGA,payee41,USA,70,G
20160801 12:54,299,MOBILE-BROWSER,Y,user110,97.44.34.134,ISP30,NIU,payee24,URY,30000,G
20160801 12:55,300,WEB,Y,user41,164.83.35.47,ISP1,PRK,payee69,UKR,9,G
20160801 12:58,301,MOBILE-BROWSER,Y,user76,164.228.86.67,ISP22,MNP,payee8,UGA,800,G
20160801 12:59,302,WEB,Y,user171,187.144.140.37,ISP9,NOR,payee56,TZA,10,G
20160801 13:10,303,MOBILE-APP,Y,user127,145.224.233.51,ISP25,OMN,payee58,TWN,80,G
20160801 13:11,304,WEB,Y,user208,94.128.158.35,ISP14,PAK,payee59,TUV,6000,G
20160801 13:12,305,MOBILE-BROWSER,Y,user276,11.145.55.139,ISP23,PLW,payee90,TUR,500,G
20160801 13:13,306,MOBILE-APP,Y,user31,110.55.145.168,ISP2,PSE,payee23,TUN,90000,G
20160801 13:13,307,WEB,Y,user181,74.69.59.8,ISP9,PRY,payee17,TLS,10,F
20160801 13:14,308,WEB,Y,user43,85.179.157.99,ISP18,PAN,payee52,TTO,90000,G
20160801 13:15,309,WEB,Y,user33,58.64.201.8,ISP21,PNG,payee34,RUS,10,G
20160801 13:22,310,MOBILE-BROWSER,Y,user250,134.78.59.249,ISP28,PRY,payee1,TLS,60000,G
20160801 13:24,311,MOBILE-BROWSER,Y,user167,31.65.162.58,ISP29,PER,payee2,TKM,100000,G
20160801 13:29,312,MOBILE-APP,Y,user130,213.216.68.92,ISP19,PHL,payee44,RUS,40000,G
20160801 13:42,313,WEB,N,user300,242.99.177.131,ISP18,PCN,payee38,TJK,60000,G
20160801 13:49,314,WEB,Y,user67,106.43.12.28,ISP23,POL,payee5,THA,10,G
20160801 13:50,315,MOBILE-APP,Y,user180,35.27.55.58,ISP22,COL,payee63,TGO,40,G
20160801 13:51,316,MOBILE-BROWSER,Y,user191,193.152.79.50,ISP23,USA,payee3,WSM,4,G
20160801 13:51,317,MOBILE-BROWSER,N,user171,46.107.66.148,ISP17,PER,payee5,TKM,80000,F
20160801 13:54,318,MOBILE-BROWSER,Y,user150,240.39.122.49,ISP26,GBR,payee26,WLF,6000,G
20160801 13:58,319,MOBILE-BROWSER,Y,user13,231.39.108.14,ISP21,CHN,payee60,VUT,100,G
20160801 14:04,320,MOBILE-APP,Y,user196,66.12.26.114,ISP21,NLD,payee14,CHN,10,G
20160801 14:10,321,WEB,Y,user175,214.127.35.96,ISP15,ARG,payee17,RUS,300,G
20160801 14:10,322,MOBILE-BROWSER,N,user48,224.136.99.190,ISP17,PHL,payee21,TKL,800,F
20160801 14:12,323,MOBILE-BROWSER,Y,user173,133.106.76.25,ISP24,ISL,payee25,NGA,7000,G
20160801 14:13,324,MOBILE-APP,Y,user117,107.205.146.107,ISP4,CHN,payee61,VEN,60,G
20160801 14:15,325,MOBILE-BROWSER,Y,user260,118.233.12.168,ISP4,NLD,payee2,VCT,700,G
20160801 14:18,326,MOBILE-BROWSER,N,user38,243.42.157.14,ISP5,CHN,payee45,VAT,3,G
20160801 14:20,327,MOBILE-APP,Y,user58,86.7.68.120,ISP27,NCL,payee17,NGA,900,G
20160801 14:20,328,WEB,N,user206,64.245.143.120,ISP25,USA,payee53,ZAF,30,G
20160801 14:27,329,MOBILE-APP,Y,user161,59.96.142.70,ISP20,GBR,payee2,YEM,9000,G
20160801 14:30,330,MOBILE-BROWSER,N,user24,201.226.249.183,ISP16,CHN,payee70,NGA,40000,G
20160801 14:34,331,MOBILE-BROWSER,N,user35,183.9.59.204,ISP1,NLD,payee100,WSM,80000,G
20160801 14:37,332,MOBILE-BROWSER,N,user162,143.137.120.125,ISP11,ARG,payee11,WLF,900,G
20160801 14:55,333,MOBILE-BROWSER,N,user80,146.82.185.187,ISP6,ISL,payee97,VUT,9,G
20160801 14:57,334,MOBILE-APP,Y,user232,4.114.208.14,ISP20,ITA,payee96,CHN,500,G
20160801 15:04,335,MOBILE-APP,N,user172,207.132.36.24,ISP22,DEU,payee10,RUS,7000,G
20160801 15:06,336,MOBILE-BROWSER,N,user169,74.24.85.243,ISP10,CHN,payee26,CHN,400,F
20160801 15:07,337,WEB,N,user201,146.96.250.58,ISP2,MAC,payee5,NGA,5000,G
20160801 15:07,338,MOBILE-APP,N,user188,82.231.53.155,ISP20,USA,payee28,VEN,3000,G
20160801 15:08,339,MOBILE-BROWSER,N,user252,59.8.179.84,ISP19,NZL,payee79,VCT,4,G
20160801 15:08,340,MOBILE-BROWSER,Y,user73,187.156.70.53,ISP22,USA,payee55,VAT,7000,G
20160801 15:11,341,WEB,N,user150,102.193.219.203,ISP29,NER,payee2,UZB,8,G
20160801 15:15,342,MOBILE-APP,N,user130,49.13.241.184,ISP29,NGA,payee5,USA,10,G
20160801 15:18,343,MOBILE-BROWSER,N,user229,241.253.244.215,ISP8,NIU,payee16,URY,600,G
20160801 15:20,344,MOBILE-BROWSER,Y,user245,97.11.124.174,ISP23,PRK,payee17,RUS,70,G
20160801 15:24,345,MOBILE-APP,N,user212,171.144.127.178,ISP16,MNP,payee82,RUS,700,G
20160801 15:25,346,MOBILE-BROWSER,N,user1,177.47.71.235,ISP14,NOR,payee72,TZA,100,G
20160801 15:26,347,MOBILE-BROWSER,N,user41,30.252.235.128,ISP7,GBR,payee81,TWN,90,G
20160801 15:26,348,MOBILE-APP,N,user127,143.147.150.70,ISP1,PAK,payee32,TUV,10,G
20160801 15:27,349,MOBILE-APP,N,user181,52.184.29.3,ISP24,GBR,payee45,TUR,10000,G
20160801 15:28,350,MOBILE-APP,N,user59,230.83.48.74,ISP28,PSE,payee2,TUN,5,G
20160801 15:29,351,WEB,Y,user131,101.186.84.164,ISP12,PAN,payee44,TTO,900,G
20160801 15:31,352,MOBILE-BROWSER,N,user54,147.12.191.153,ISP22,PNG,payee69,TON,8000,G
20160801 15:31,353,MOBILE-APP,Y,user211,197.251.88.223,ISP14,POL,payee17,THA,9,F
20160801 15:32,354,MOBILE-BROWSER,Y,user66,84.118.121.68,ISP17,CHN,payee34,CHN,5,F
20160801 15:34,355,WEB,Y,user228,42.196.41.240,ISP29,PRY,payee31,USA,70,G
20160801 15:35,356,MOBILE-APP,N,user111,243.195.72.191,ISP6,PER,payee8,CHN,4000,G
20160801 15:40,357,WEB,Y,user146,191.189.123.130,ISP13,PHL,payee51,CHN,300,G
20160801 15:43,358,WEB,N,user63,91.181.104.77,ISP22,USA,payee98,ZAF,90,F
20160801 15:48,359,MOBILE-BROWSER,N,user79,165.51.151.151,ISP26,PCN,payee17,CHN,8,G
20160801 15:50,360,MOBILE-BROWSER,N,user106,97.245.4.3,ISP27,POL,payee63,USA,200,G
20160801 15:50,361,MOBILE-BROWSER,N,user13,218.224.8.41,ISP22,COL,payee34,TGO,500,G
20160801 15:53,362,MOBILE-APP,Y,user17,64.245.143.120,ISP20,USA,payee89,ZAF,1,G
20160801 16:02,363,MOBILE-BROWSER,N,user133,242.100.2.140,ISP4,GBR,payee15,YEM,8,G
20160801 16:03,364,WEB,N,user159,225.186.225.220,ISP24,CHN,payee56,XKX,10,G
20160801 16:03,365,WEB,N,user271,96.62.79.17,ISP11,NLD,payee5,WSM,10,G
20160801 16:04,366,WEB,Y,user103,93.226.42.29,ISP3,ARG,payee95,WLF,30000,G
20160801 16:08,367,WEB,N,user300,176.34.239.56,ISP22,ISL,payee26,VUT,10,G
20160801 16:09,368,MOBILE-APP,Y,user229,29.175.84.124,ISP10,GBR,payee49,YEM,2,F
20160801 16:14,369,MOBILE-APP,Y,user175,62.244.80.49,ISP29,ITA,payee3,CHN,600,G
20160801 16:20,370,MOBILE-BROWSER,Y,user196,206.11.216.12,ISP5,DEU,payee1,RUS,600,G
20160801 16:21,371,WEB,Y,user52,133.228.200.176,ISP25,MAC,payee2,NGA,1,G
20160801 16:27,372,MOBILE-BROWSER,Y,user48,158.147.208.201,ISP19,NCL,payee75,VEN,20,G
20160801 16:33,373,WEB,N,user63,212.198.194.66,ISP9,NZL,payee2,VCT,40,G
20160801 16:34,374,WEB,Y,user238,166.100.241.143,ISP21,NIC,payee20,NGA,50000,G
20160801 16:35,375,MOBILE-BROWSER,Y,user220,14.158.123.236,ISP27,NER,payee2,RUS,70000,G
20160801 16:35,376,MOBILE-BROWSER,Y,user197,84.182.231.46,ISP9,NGA,payee46,USA,60,G
20160801 16:36,377,WEB,Y,user109,185.74.171.22,ISP24,NIU,payee84,RUS,80000,G
20160801 16:38,378,MOBILE-APP,N,user48,199.218.104.204,ISP5,CHN,payee2,XKX,10,F
20160801 16:39,379,MOBILE-BROWSER,Y,user230,232.104.13.255,ISP23,PRK,payee77,RUS,100000,G
20160801 16:39,380,MOBILE-BROWSER,Y,user60,182.15.139.244,ISP11,CHN,payee76,UGA,60000,G
20160801 16:42,381,MOBILE-APP,Y,user164,250.76.70.166,ISP22,CHN,payee6,USA,50000,G
20160801 16:42,382,MOBILE-BROWSER,Y,user239,15.9.157.139,ISP9,CHN,payee88,TWN,400,G
20160801 16:45,383,WEB,Y,user263,169.239.150.52,ISP24,CHN,payee2,TUV,20,G
20160801 16:45,384,WEB,Y,user143,154.40.166.73,ISP27,CHN,payee42,USA,20,G
20160801 16:45,385,MOBILE-APP,Y,user32,142.108.15.24,ISP2,USA,payee91,ITL,6,G
20160801 16:47,386,MOBILE-BROWSER,Y,user244,231.41.17.250,ISP26,CHN,payee67,TTO,5000,G
20160801 16:47,387,MOBILE-BROWSER,Y,user233,168.54.246.133,ISP6,PNG,payee4,TON,1000,G
20160801 16:48,388,MOBILE-BROWSER,Y,user43,170.63.33.8,ISP20,PRY,payee12,TLS,9,G
20160801 16:49,389,MOBILE-BROWSER,Y,user236,155.197.174.93,ISP30,PER,payee66,TKM,40000,G
20160801 16:50,390,MOBILE-APP,Y,user49,44.44.36.58,ISP23,PHL,payee92,NGA,30000,G
20160801 16:50,391,WEB,Y,user222,34.187.108.144,ISP8,PCN,payee17,NGA,40,G
20160801 16:50,392,MOBILE-APP,Y,user87,141.158.250.161,ISP1,USA,payee19,THA,200,G
20160801 16:57,393,MOBILE-BROWSER,Y,user191,239.112.35.86,ISP9,COL,payee2,NGA,5,G
20160801 16:57,394,WEB,N,user227,167.22.254.198,ISP26,USA,payee5,CHN,700,G
20160801 16:57,395,MOBILE-BROWSER,Y,user3,118.116.153.164,ISP8,GBR,payee57,CHN,8000,G
20160801 16:57,396,MOBILE-BROWSER,N,user102,212.195.40.159,ISP23,NLD,payee50,USA,50000,F
20160801 16:58,397,MOBILE-BROWSER,Y,user139,126.214.4.42,ISP26,ARG,payee38,WLF,6000,F
20160801 16:59,398,MOBILE-APP,Y,user84,245.219.12.170,ISP1,CHN,payee26,XKX,10,G
20160801 17:00,399,WEB,Y,user114,211.189.42.211,ISP13,NLD,payee36,RUS,2,G
20160801 17:00,400,MOBILE-APP,Y,user105,252.192.85.8,ISP21,GBR,payee37,RUS,100000,G
20160801 17:02,401,MOBILE-APP,Y,user180,35.34.2.103,ISP16,ISL,payee2,CHN,1000,G
20160801 17:03,402,MOBILE-BROWSER,Y,user135,100.43.163.194,ISP26,ITA,payee58,CHN,60,G
20160801 17:05,403,MOBILE-APP,Y,user279,227.177.247.225,ISP18,DEU,payee94,RUS,90,G
20160801 17:07,404,WEB,Y,user89,14.131.140.239,ISP11,MAC,payee78,NGA,50,G
20160801 17:10,405,MOBILE-BROWSER,Y,user300,98.108.91.191,ISP13,ISL,payee34,VUT,10,F
20160801 17:14,406,MOBILE-APP,Y,user25,151.178.113.54,ISP11,NCL,payee2,RUS,400,G
20160801 17:16,407,MOBILE-APP,Y,user66,183.214.66.75,ISP25,USA,payee13,CHN,7,G
20160801 17:17,408,MOBILE-BROWSER,Y,user276,180.244.208.180,ISP21,NIC,payee71,RUS,90000,G
20160801 17:26,409,MOBILE-APP,Y,user119,198.154.52.20,ISP30,CHN,payee61,CHN,6,G
20160801 17:27,410,WEB,Y,user169,55.128.10.6,ISP8,NGA,payee99,USA,4,G
20160801 17:30,411,MOBILE-APP,Y,user281,241.53.38.185,ISP14,NIU,payee24,URY,80,G
20160801 17:30,412,MOBILE-BROWSER,Y,user280,245.32.29.75,ISP8,PRK,payee40,UKR,300,G
20160801 17:30,413,WEB,Y,user33,186.237.236.218,ISP9,MNP,payee33,UGA,7,G
20160801 17:32,414,MOBILE-APP,Y,user165,249.137.242.251,ISP29,NOR,payee30,TZA,600,G
20160801 17:36,415,MOBILE-BROWSER,Y,user39,28.218.222.126,ISP25,OMN,payee86,TWN,3,G
20160801 17:41,416,MOBILE-BROWSER,Y,user11,108.234.130.154,ISP20,PAK,payee73,TUV,600,G
20160801 17:43,417,MOBILE-APP,Y,user98,172.84.6.157,ISP20,PLW,payee17,USA,100,G
20160801 17:47,418,MOBILE-APP,Y,user221,213.48.57.188,ISP23,PSE,payee5,TUN,20000,G
20160801 17:49,419,MOBILE-BROWSER,Y,user57,98.170.170.171,ISP29,PAN,payee2,TTO,20000,G
20160801 17:50,420,WEB,Y,user179,150.217.159.238,ISP22,GBR,payee59,TON,6000,G
20160801 17:50,421,WEB,N,user269,119.216.192.40,ISP14,PRY,payee62,TLS,2,G
20160801 17:51,422,MOBILE-APP,Y,user205,154.92.21.207,ISP2,USA,payee22,TKM,9,G
20160801 17:59,423,MOBILE-APP,Y,user151,215.40.127.74,ISP11,PHL,payee2,TKL,2000,G
20160801 18:00,424,WEB,Y,user265,118.180.23.1,ISP20,PCN,payee82,TJK,3000,G
20160801 18:02,425,MOBILE-BROWSER,Y,user42,13.238.44.229,ISP2,POL,payee29,RUS,6000,G
20160801 18:04,426,MOBILE-APP,Y,user263,46.107.141.176,ISP3,ITA,payee1,CHN,6000,F
20160801 18:08,427,WEB,Y,user16,190.4.22.75,ISP16,COL,payee80,RUS,10,G
20160801 18:13,428,MOBILE-BROWSER,Y,user94,4.237.15.1,ISP12,USA,payee18,CHN,70000,G
20160801 18:19,429,MOBILE-BROWSER,Y,user223,208.114.226.226,ISP30,GBR,payee54,CHN,10000,G
20160801 18:20,430,WEB,Y,user195,249.234.92.178,ISP23,CHN,payee2,VUT,3,G
20160801 18:21,431,MOBILE-APP,Y,user83,191.79.215.2,ISP8,NLD,payee26,CHN,800,G
20160801 18:24,432,MOBILE-BROWSER,Y,user27,108.58.176.131,ISP29,ARG,payee27,RUS,4000,G
20160801 18:28,433,MOBILE-BROWSER,Y,user236,70.151.17.89,ISP7,USA,payee18,RUS,70,F
20160801 18:30,434,MOBILE-APP,Y,user5,26.33.74.106,ISP15,ISL,payee7,NGA,800,G
20160801 18:32,435,MOBILE-APP,Y,user163,42.169.73.37,ISP12,ITA,payee39,RUS,10,G
20160801 18:38,436,MOBILE-APP,Y,user171,215.146.235.216,ISP11,USA,payee60,VCT,90000,G
20160801 18:38,437,WEB,Y,user115,166.252.9.171,ISP4,USA,payee83,CHN,50,G
20160801 18:38,438,MOBILE-APP,Y,user107,152.116.141.166,ISP25,NCL,payee26,UZB,60000,G
20160801 18:39,439,WEB,Y,user147,101.13.37.161,ISP25,USA,payee99,ZAF,2,G
20160801 18:42,440,MOBILE-BROWSER,Y,user108,205.46.215.97,ISP7,GBR,payee55,NGA,60,G
20160801 18:46,441,WEB,N,user252,212.195.225.76,ISP15,MAC,payee23,NGA,30000,F
20160801 18:47,442,WEB,Y,user272,255.238.171.78,ISP6,CHN,payee2,RUS,400,G
20160801 18:47,443,WEB,Y,user31,87.63.242.64,ISP19,NLD,payee88,NGA,5,G
20160801 18:51,444,MOBILE-BROWSER,Y,user203,70.125.145.48,ISP6,ARG,payee7,WLF,1000,G
20160801 18:53,445,MOBILE-BROWSER,Y,user176,29.126.154.103,ISP30,ISL,payee2,VUT,9000,G
20160801 18:56,446,MOBILE-APP,Y,user167,5.6.133.146,ISP23,ITA,payee12,CHN,2,G
20160801 19:01,447,MOBILE-APP,Y,user208,98.170.170.171,ISP27,DEU,payee58,RUS,8,G
20160801 19:07,448,WEB,Y,user168,227.90.198.26,ISP8,MAC,payee17,NGA,70000,G
20160801 19:09,449,WEB,Y,user29,122.202.249.159,ISP27,NCL,payee54,USA,100,G
20160801 19:09,450,MOBILE-APP,Y,user186,44.10.41.219,ISP6,NZL,payee5,USA,4000,G
20160801 19:12,451,WEB,Y,user154,170.54.9.97,ISP1,NIC,payee35,VAT,80,G
20160801 19:16,452,MOBILE-APP,Y,user211,200.181.169.68,ISP4,NER,payee87,UZB,100000,G
20160801 19:17,453,MOBILE-BROWSER,N,user42,117.216.248.60,ISP22,NGA,payee38,USA,8,G
20160801 19:27,454,MOBILE-BROWSER,N,user66,126.214.13.98,ISP9,NIU,payee37,NGA,70,G
20160801 19:30,455,WEB,N,user180,55.94.243.133,ISP7,PRK,payee71,NGA,2000,G
20160801 19:31,456,MOBILE-APP,N,user203,198.63.86.253,ISP25,USA,payee48,UGA,7000,G
20160801 19:32,457,MOBILE-APP,N,user263,230.35.24.5,ISP14,CHN,payee80,NGA,600,G
20160801 19:36,458,MOBILE-BROWSER,Y,user24,89.180.34.18,ISP11,USA,payee3,CHN,6,G
20160801 19:47,459,MOBILE-BROWSER,Y,user206,66.28.152.57,ISP13,PAK,payee4,CHN,70000,G
20160801 19:48,460,WEB,N,user196,13.18.184.190,ISP30,PLW,payee2,CHN,100,G
20160801 19:49,461,MOBILE-BROWSER,N,user281,64.63.228.166,ISP5,NLD,payee72,TUN,40000,G
20160801 19:50,462,WEB,N,user169,152.17.225.42,ISP4,PAN,payee26,RUS,200,G
20160801 19:52,463,MOBILE-APP,Y,user172,16.183.250.32,ISP11,PNG,payee2,RUS,7,G
20160801 19:53,464,MOBILE-APP,N,user52,55.123.204.214,ISP29,PRY,payee23,CHN,40000,G
20160801 19:59,465,WEB,N,user176,239.126.68.106,ISP11,PER,payee81,TKM,900,G
20160801 20:01,466,MOBILE-BROWSER,N,user168,248.128.174.152,ISP2,USA,payee9,TKL,700,G
20160801 20:05,467,MOBILE-APP,N,user32,23.216.45.55,ISP8,USA,payee50,ILS,7,G
20160801 20:07,468,MOBILE-APP,N,user171,59.235.169.90,ISP9,POL,payee78,THA,30000,G
20160801 20:12,469,MOBILE-BROWSER,N,user31,105.17.135.141,ISP20,COL,payee17,TGO,4,G
20160801 20:19,470,MOBILE-APP,N,user143,115.76.209.238,ISP27,USA,payee27,ZAF,10000,G
20160801 20:21,471,MOBILE-BROWSER,N,user279,146.77.183.53,ISP9,GBR,payee49,YEM,3000,G
20160801 20:31,472,MOBILE-APP,N,user245,175.185.82.176,ISP7,CHN,payee17,XKX,9000,G
20160801 20:33,473,MOBILE-BROWSER,Y,user130,24.3.95.90,ISP11,NLD,payee5,WSM,10,G
20160801 20:33,474,WEB,N,user221,8.50.104.47,ISP13,ARG,payee100,WLF,700,G
20160801 20:33,475,MOBILE-BROWSER,N,user105,235.77.171.119,ISP25,ISL,payee73,VUT,9,G
20160801 20:33,476,WEB,N,user11,35.46.142.189,ISP12,ITA,payee32,CHN,600,G
20160801 20:34,477,WEB,N,user147,62.138.48.4,ISP27,DEU,payee15,RUS,10,G
20160801 20:35,478,MOBILE-BROWSER,N,user33,76.215.226.100,ISP4,MAC,payee89,NGA,5,G
20160801 20:38,479,MOBILE-BROWSER,Y,user252,11.19.121.66,ISP16,NCL,payee13,VEN,10,G
20160801 20:43,480,WEB,N,user205,99.73.60.238,ISP10,NCL,payee22,VEN,80,F
20160801 20:44,481,MOBILE-BROWSER,N,user164,113.12.52.249,ISP12,NZL,payee2,VCT,3,G
20160801 20:44,482,MOBILE-APP,N,user197,115.13.85.137,ISP18,NIC,payee68,VAT,90000,G
20160801 20:47,483,MOBILE-APP,Y,user212,180.42.218.122,ISP5,NER,payee82,UZB,20,G
20160801 20:53,484,WEB,Y,user80,24.150.140.148,ISP13,NGA,payee25,USA,1000,G
20160801 20:59,485,MOBILE-APP,Y,user228,123.223.180.70,ISP27,NIU,payee20,URY,800,G
20160801 21:01,486,WEB,Y,user73,115.115.136.60,ISP29,PRK,payee2,UKR,300,G
20160801 21:01,487,MOBILE-BROWSER,Y,user230,80.252.101.185,ISP16,USA,payee6,CHN,1,G
20160801 21:04,488,MOBILE-APP,Y,user223,230.56.78.32,ISP28,NOR,payee82,RUS,40,G
20160801 21:04,489,WEB,Y,user94,153.90.146.79,ISP16,OMN,payee2,TWN,3000,G
20160801 21:05,490,MOBILE-APP,Y,user115,157.243.18.93,ISP19,CHN,payee2,TUV,9,G
20160801 21:05,491,MOBILE-BROWSER,Y,user150,23.137.47.49,ISP19,GBR,payee31,CHN,4000,G
20160801 21:05,492,MOBILE-BROWSER,Y,user42,220.4.41.93,ISP24,NZL,payee17,VCT,10,F
20160801 21:12,493,MOBILE-BROWSER,Y,user27,183.185.7.254,ISP15,GBR,payee92,NGA,60000,G
20160801 21:13,494,MOBILE-APP,Y,user135,147.174.245.117,ISP22,GBR,payee2,TTO,8000,G
20160801 21:14,495,MOBILE-BROWSER,Y,user35,123.67.40.91,ISP24,GBR,payee5,NGA,500,G
20160801 21:19,496,WEB,Y,user236,118.228.174.101,ISP7,GBR,payee4,TLS,10,G
20160801 21:20,497,MOBILE-APP,Y,user181,173.249.123.153,ISP2,USA,payee16,USA,600,G
20160801 21:23,498,MOBILE-APP,Y,user159,59.186.112.29,ISP18,PHL,payee45,USA,10,G
20160801 21:31,499,MOBILE-APP,Y,user29,72.94.200.3,ISP1,CHN,payee34,USA,500,G
20160801 21:34,500,MOBILE-APP,Y,user271,185.44.225.166,ISP11,POL,payee59,THA,4,G
20160801 21:36,501,MOBILE-APP,Y,user39,80.126.152.4,ISP5,COL,payee36,TGO,300,G
20160801 21:37,502,MOBILE-APP,Y,user13,143.214.136.40,ISP30,USA,payee1,ZAF,10,G
20160801 21:39,503,MOBILE-APP,Y,user114,97.11.124.174,ISP1,GBR,payee53,YEM,200,G
20160801 21:41,504,WEB,N,user236,46.107.78.182,ISP25,NIC,payee6,VAT,10000,F
20160801 21:44,505,MOBILE-APP,Y,user260,226.90.189.100,ISP26,CHN,payee85,XKX,80,G
20160801 21:45,506,MOBILE-APP,Y,user16,8.173.182.91,ISP14,NLD,payee5,NGA,800,G
20160801 21:46,507,WEB,Y,user54,167.200.101.158,ISP8,ARG,payee74,NGA,80000,G
20160801 21:48,508,WEB,Y,user211,79.93.72.65,ISP4,ISL,payee65,VUT,20,G
20160801 21:51,509,MOBILE-BROWSER,Y,user5,144.192.147.174,ISP28,ITA,payee66,CHN,50,G
20160801 21:52,510,WEB,N,user193,107.175.89.33,ISP3,NER,payee36,UZB,80000,F
20160801 21:54,511,WEB,Y,user146,22.66.251.254,ISP20,DEU,payee40,RUS,5000,G
20160801 21:55,512,MOBILE-BROWSER,Y,user60,141.184.67.226,ISP11,MAC,payee24,NGA,50000,G
20160801 21:58,513,MOBILE-APP,Y,user103,162.160.48.231,ISP30,NCL,payee2,VEN,90,G
20160801 21:59,514,WEB,Y,user38,48.104.69.44,ISP15,NZL,payee26,VCT,6000,G
20160801 22:06,515,MOBILE-BROWSER,Y,user109,107.95.197.1,ISP22,NIC,payee43,USA,70,G
20160801 22:08,516,WEB,Y,user98,95.42.106.58,ISP23,NER,payee29,UZB,8,G
20160801 22:21,517,MOBILE-BROWSER,Y,user117,48.195.182.64,ISP22,NGA,payee2,USA,30,G
20160801 22:22,518,WEB,N,user63,216.62.169.124,ISP22,NIU,payee5,URY,5000,G
20160801 22:29,519,MOBILE-APP,Y,user1,25.217.102.44,ISP10,GBR,payee57,RUS,8,F
20160801 22:32,520,WEB,Y,user205,210.100.104.251,ISP19,PRK,payee52,RUS,400,G
20160801 22:34,521,MOBILE-APP,Y,user208,162.34.227.85,ISP5,MNP,payee76,CHN,6,G
20160801 22:37,522,WEB,Y,user233,34.165.27.117,ISP25,NOR,payee97,TZA,2000,G
